"id","app","content","score"
"51","Alertswiss","Es währe gut wenn alle Alarme auch auf Deutsch sind? Nicht nur Französisch oder Italienisch sind! Wen ich irgentwo in Neuenburg oder Lugano bin kann ich die sprachen doch nur begrenzt. Und andere sicher auch. Danke. Ansonsten Gutes App.👍🏽💪🏽","4"
"52","Alertswiss","Nachdem alles aktiviert und konfiguriert ist - geht es nicht weiter - sehr fragwürdig","3"
"53","Alertswiss","Die App wäre an und für sich nützlich und sehr wertvoll, leider werden dauernd belanglose Push Notifikation zu Corona verschickt. Wenn ihr schon Informationen zu Corona verschickt, dann bitte mit konkreten(!) und relevanten Anweisungen direkt in der Push Meldung und nicht mit Verweis auf eure x-Social Media Kanäle. Ausserdem sehe ich absolut keinen Mehrwert darin, eine gleichartige Information mehr als einmal zu pushen. Am Ende lauft es nämlich daraufhin hinaus, dass die Push Notifikation für die App blockiert oder die App komplett gelöscht wird. > Totalschaden. Schöne Weihnachten.","1"
"54","Alertswiss","Ich würde es sehr begrüssen, wenn die französischen und italienische Meldungen auch übersetzt würde und umgekehrt natürlich auch","4"
"55","Alertswiss","Die Sprache der App ist jene, die für das Betriebssystem des Mobiltelefons festgelegt wurde. Ich fand jedenfalls keine Möglichkeit, die Sprache in der App manuell zu ändern.","1"
"56","Alertswiss","Man kann keine Meldungen wie die langweiligen COVID Alert ausblenden. Die füllen die ganze APP! 😷😷 Covid nervt uns nur noch! Der App ist es egal ob ich Italienisch oder Französisch verstehe. Die Meldung kommt in der lokalen Sprache. Unbrauchbar. Meteo Schweiz ist eigentlich genug und man könnte die noch mit den paar Infos aufpeppen. Diese App hier nimmt bloss Speicherplatz und darum lösche ich die wieder. Solltet ihr auch…🤟🏼🤟🏼Null Sterne geht halt leider nicht.","1"
"57","Alertswiss","Wenn ich aus dem Tagesanzeiger erfahre, dass Impftermine buchbar sind und nicht aus dieser App, dann macht diese wenig Sinn. Speicherplatz wird freigegeben.","2"
"58","Alertswiss","Leider informiert die App trotz korrekten Einstellungen und permanentem Tracking nicht über neu aufgeschaltete Impftermine im Kanton Zürich. Bevor wir als Familie mit einer Hochrisiko Patientin im gleichen Haushalt nochmals leer ausgehen dank mangelnder Alerts der App doch lieber selber ans Werk und dank eines Tipps unsere Termine erhalten. Für mich ein Fall von “installiert, gelacht, gelöscht“.","1"
"59","Alertswiss","Habe die App extra runtergeladen um informiert zu werden sobald ich mich für die COVID-Impfung anmelden kann. Mitteilung kam mind. 40 min nachdem die Medien darüber berichteten.  Webseite bis dahin total überlastet.  Wirf wider gelöscht da absolut unbrauchbar.","1"
"60","Alertswiss","Medienmitteilung über neue Impftermine ist raus, 20 Min. später immer noch keine Benachrichtigung von Alert Swiss","1"
"61","Alertswiss","Ich bin sehr zufrieden mit der App. Sie ist sehr informativ!  Leider sind die französisch - & italienischsprachigen Kantone etc. nicht auf deutsch übersetzt... Umgekehrt wahrscheinlich auch nicht? Da wir viel im Tessin sind, habe ich unter meinen Benachrichtigungen diesen Kanton auf der Liste. Leider verstehe ich praktisch kein italienisch. So nützen mir die wichtigen Informationen über diesen Kanton leider nichts... Schade! Bitte überarbeitet dies doch noch. Deswegen hat sich auch schon ein anderer Benutzer in euren Bewertungen gemeldet. Danke!","4"
"62","Alertswiss","It doesn’t even support all official languages. Also cannot copy the text to use an external translator.","2"
"63","Alertswiss","Wo bleiben Produktrückrufe wenigstens bei giftigen Nahrungsmitteln oder Medikamenten? 😔","2"
"64","Alertswiss","Impossible de terminer la configuration sur iPad, cela plante lors de l activation de la fonction push :-(","3"
"65","Alertswiss","Die Informationsseite über die geltenden Corona-Massnahmen ist sehr gut gelungen und umfasst alle nötigen Informationen, übersichtlich und gut verständlich verfasst. Besser geht’s kaum. Vielen Dank.","5"
"66","Alertswiss","Das Team reagiert nur, wenn es Lorbeeren abholen kann, zumindest habe ich nur 5star Reviews gesehen, wo auch geantwortet wurde. anyway: Sprache, ich nutze Technik nur auf english und scheint mir unsinnig, in Genf fr anzuzeigen, wenn man z.b. nur mal zum Meeting angereist ist. Ich beherrsche deswegen nicht gleich fr oder it. Nachrichten ausblenden oder hiden, wäre super. Mir ist wichtig das ich über Katastrophen informiert werde, wenn es dabei um mich geht. Und wenn dann Listmodus an ist, ist der Kanton wo man sich befindet, aufgrund seiner alphabetischen Position, gaaaanz unten.","2"
"67","Alertswiss","Gute Sache. Noch besser wärs mit Sprachwahl,  inklusive Englisch","4"
"68","Alertswiss","Mitteilungen an Alertswiss sind unmöglich. Kontakte „landen“ beim Gesundheitsamt🤣","2"
"69","Alertswiss","Möchte ein Alert mailen! Mail ist tot!","3"
"70","Alertswiss","Im Grundsatz eine sehr gute App.  Leider können die Link‘s auf den Kantonalen Seiten weder kopiert noch direkt angeklickt werden. Man muss den Link jeweils selber im Internetbrowser eingeben. Wird hoffentlich mal angepasst.","4"
"71","Alertswiss","Seit einiger Zeit funktionieren die Pushmeldungen nicht mehr. Auch der Pushtest schlägt fehl.","2"
"72","Alertswiss","Die Push Nachrichten funktionieren nicht. App ist nutzlos...","1"
"73","Alertswiss","Für die Aktualisierung werden Brieftauben für die Kommunikation gebraucht. Anders kann ich mir nicht erklären dass Waldbrandgefahr beinahe nahtlos zur Überschwemmung wechselt. War eine gute Idee, aber es arbeiten wohl zuviel Beamte damit, ab sofort gelöscht bei mir.","1"
"74","Alertswiss","Die Nachrichten kommen viel zu spät. Immer 1 Woche im Verzug. Auch Änderungen werden sehr spät durchgeführt. Nicht zu gebrauchen...","1"
"75","Alertswiss","Wenn ich die App öffne sehe ich sie in Hochkant, aber um sie zu schliessen muss ich dies Quer tun. Heisst die App funktioniert gut, nur denkt mein Smartphone, dass ich es Quer benutze und das nervt bei der Nutzung.  Die App wird im Hauptmenu nicht richtig dargestellt. Heisst die App wird zu hoch dargestellt, dass sie oben abgeschnitten wird.","3"
"76","Alertswiss","alles was ihr könnt ist waldbrandgefahr🎀","1"
"77","Alertswiss","Liebe Entwickler, es wäre hilfreich, wenn bei neuen Meldungen sofort sichtbar wäre, welche neu und welche alt sind. Momentan habe ich 3 Meldungen zu Corona und zur Trockenheit, wenn ich eine neue Push-Mitteilung kriege, bleibt die Anzahl Meldungen gleich, es ist dann nicht klar, welche Mitteilung neu ist.","3"
"78","Alertswiss","So was schlechtes habe ich noch nie gesehen. Unübersichtlich und nicht zu gebrauchen. Ich dachte ja das die App mir helfen könnte bei Katastrophen oder Corona aber das was an Infos reinkommt ist nicht zu gebrauchen. Es sind Links enthalten welche weder geöffnet noch kopiert werden können. Muss doch nicht sein. Ich glaube fast das die Meldungen Fax Mitteilungen sind welche dort angezeigt werden. Tolle schöne neue moderne digitale Welt.","2"
"79","Alertswiss","Unübersichtlich und schlechter Design!","1"
"80","Alertswiss","Zweimal passiert.... konnte nach Meldungen nichts mehr bedienen. Offensichtlich quick und dirty programmiert. Als Folge davon App gelöscht.","1"
"81","Alertswiss","Pas mal de mes critiques ont été entendues et des corrections ont été faites. L'appli est utilisable elle ne réclame plus pour la localisation, on trouve des contenues en toutes les langues prises en charge par l'application. Manque le dark mode, sinon OK.","4"
"82","Alertswiss","Die Sprache lässt sich nicht im App einstellen","1"
"83","Alertswiss","‹Standort IMMER erlauben›, auch beim nicht Verwenden der App, geht gar nicht. App umgehend gelöscht.","1"
"84","Alertswiss","Dauerhaftes GPS ist ein absolutes no go, Energie Verbrauch viel zu hoch. App wieder deinstalliert. So was kommt mir nicht aufs IPhone!","1"
"85","Alertswiss","C'est de loin la plus mauvaise App installée sur mon mobile. Beaucoup trop de répétition de la même information, au final ça prête à confusion. Impossible de copier des liens Internet. Vraiment pas conviviale et médiocre.","1"
"86","Alertswiss","Aucun lien n’est utilisable ! « Toute l’information sur www.ofsp.ch » et il faut tout taper sur un navigateur... là ça va, il n’y a que 4 lettres à mémoriser et retaper mais quand c’est des liens à rallonge c’est très compliqué. En plus le texte n’est même pas sélectionnable pour faire du copier coller. Très très dommage !","2"
"87","Alertswiss","Heute am 13.3. drei Stunden nach der letzten Pressekonferenz des Bundesrats, ist die aktuellste Meldung zum Corona-Virus vom 6.3. ....!!! Eine Alarm-App mit einer Latenz von 7 Tagen ist leider völlig nutzlos!","1"
"88","Alertswiss","Wieso bekomme ich dennoch jede Information vom Corona-Virus, wenn ich die Einstellungen auf „Warnungen“ gestellt habe? Ich muss nicht mehrmals am Tag ans Händewaschen erinnert werden. Bin gespannt, ob vom App-Entwickler eine Antwort kommt, was anhand der vorhergehenden Kommentaren vermutlich nicht der Fall sein wird.","2"
"89","Alertswiss","Super App, sehr nützlich und Infos direkt aus erster Hand von den Behörden. Leider noch nicht von allen Kantonen gleichermassen eingesetzt.","5"
"90","Alertswiss","Auffallend sind die vielen sinnlosen Meldungen. Beim Sirenentest bekam ich fünf Meldungen, dass die Sirenen getestet werden. Als ob eine nicht reichen würde. Danach kommen nochmals so viele Entwarnungen, obwohl die erste Meldung völlig reicht. Wenn das so weiter geht, lösche ich die App wieder raus! Nachtrag: Anpassung auf ein Stern. Nun bekommt man auch mehrfach die Meldungen des Coronavirus. Langsam aber sicher habe ich von der App genug!","1"
"91","Alertswiss","Beim heutigen Sirenentest hat die App nicht einmal funktioniert und die Push Test Benachrichtigung geht auch nicht. Bitte um eine schnelle Lösung zur behebung der Probleme!!! Wenn alles funktioniert kommt auch eine bessere Bewertung.","2"
"92","Alertswiss","Schade.","1"
"93","Alertswiss","Nur leider werden die Meldungen nur in der Regionalsprache geschrieben. Wenn ich also in der Westschweiz unterwegs bin verstehe ich nur bedingt woher ein Alarm kommt.","4"
"94","Alertswiss","Super nützliche App, aber wenn die Warnungen übertsetzt würden in die gewünschte Sprache wäre dies genial. Leider muss ich die Warnungen im Tessin immer übersetzen.","3"
"95","Alertswiss","Push Benachrichtigungen funktionieren wieder 👍","5"
"96","Alertswiss","Nach kleinem Mailverkehr und detaillierter Fehlermeldung an den Support habe ich am 20.9.19 nochmals getestet!  Push Test funktioniert wieder auch bei geschlossener App!  Gibt wieder die volle Anzahl Sterne!","5"
"97","Alertswiss","Nach dem neuen Push-Test werden Meldungen nur übermittelt, wenn die App nicht ganz geschlossen, sondern im Hintergrund läuft.  Bitte ändern, dies ist sicherheitsrelevante!","1"
"98","Alertswiss","Ich habe heute das App aktualisiert und den Push-Test erfolgreich durchführen können. Möge ich nie etwas erhalten! Besten Dank!","5"
"99","Alertswiss","Wenn ich mich als Deutschschweizer während eines Katastrophenalarms im Tessin aufhalte und kein Italienisch verstehe, was soll ich dann tun?  Dieses App währe eigentlich gut aber im Ernstfall nicht wirklich zu gebrauchen, ausser ich bin grad zu Hause...","2"
"100","Alertswiss","nur leider bin ich weder der Itlienischen- noch Französischer Sprache mächtig. Wöre schön, die Meldungen auch in deutsch erhalten zu können. Ansonsten ein gelungenes „Must have“ App.","5"
"101","Alertswiss","Es wäre toll wenn die Meldungen auch ohne Internetverbindung zustande kämen","4"
"102","Alertswiss","... sie sollte meiner Meinung nach nur bei wirklichen Notfällen verwendet werden. Basel-Stadt z. Bsp. gibt Meldungen raus für Staus auf der Autobahn, dabei handelt es sich nicht um einen Notstand! Das gehört in die Verkehrsmeldungen aber nicht in diese App. Ansonsten läuft man in Gefahr, dass Nachrichten nicht mehr richtig gelesen werden weil sie normalerweise keine Wichtigkeit haben.  Push-Nachrichten sollten nur rausgehen wenn auch die Sirenen erklingen!","3"
"103","Alertswiss","Excellente application, bravo !","5"
"104","Alertswiss","Si vous voulez vraiment avertir la population d’un événement dangereux sans utiliser d’autres canaux, le problème est que les personnes sous mode silence et en « ne pas déranger » ne reçoivent pas les notifications !  La meilleure solution serait de « forcer » la notification à passer par dessus le mode « ne pas déranger » et le mode silence. C’est quand même un canal d’urgence national...","2"
"105","Alertswiss","Wir hatten heute drei iPhone X auf dem Tisch liegen und nur eines hat die Pushmeldung ausgegeben. Push war bei allen genau gleich aktiviert und konfiguriert. Wir haben dann die anderen beiden nachträglich ca. 2-3min nach dem Alarm die App gestartet und dann kam der Alarm. Jedoch nicht als Push. Müsste ggf. Mal geprüft werden.","4"
"106","Alertswiss","Die App ist simpel gestaltet und erfüllt den Zweck. Sollte jeder hier installieren.","4"
"107","Alertswiss","Però la scelta della lingua dell’applicazione non dovrebbe essere limitata alla lingua dello smartphone. Bisognerebbe avere la possibilità di scelta sull’app.","3"
"108","Alertswiss","Nun Hochkantmodus auf dem iPad geht gar nicht ! AppleWatch Version wäre auch von Nöten denn Handy hat man nicht immer mit","2"
"109","Alertswiss","Super App das eigentlich toll ist. Habe es jetzt auch auf Lautlos gestellt, weil mich diese Sirene schon zwei mal in einen peinlichen moment brachte.","1"
"110","Alertswiss","Tolle App, was noch toll wäre wenn ein Alarm aus der Westschweiz oder Tessin kommt, es auch auf Deutsch zu lesen wäre","5"
"111","Alertswiss","Super App! Danke viel mal! Sehr viele gute Tipps für die Ernstfälle! Hoffe werde sie aber nie gebrauchen...  Ich sehe nur ein Problem dabei. Die Reichweite ist leider sehr gering, da niemals alle diese App herunterladen. In Amerika werden alle Mobiletelefone per SMS bei einem Notfall benachrichtigt. Wäre das nicht auch eine Idee für die Schweiz?","5"
"112","Alertswiss","Bonjour, Il serait important de voir les avis dans les 3 langues officielles, même si j’habite une zone francophone.","3"
"113","Alertswiss","pas pratique et pas utile","1"
"114","Alertswiss","Die App ist super gemacht und wird früher oder später Leben retten. Habe die App trotzdem deinstalliert. Mir ists nicht geheuer, dass alle paar Minuten mein Standort ermittelt wird. Dafür muss es andere Lösungen geben wie z.B. Cell Broadcast. Oder erst wenn irgendwo in der Schweiz eine Meldung vorliegt wird das GPS getriggert um zu wissen, ob sich das Gerät in der Gefahrenzone befindet. Solange die App non stop mein iPhone trackt, werde ich sie nicht mehr intallieren. Schade.","3"
"115","Alertswiss","Excellent moyen de communication entre le gouvernement et la population. A installer absolument!","5"
"116","Alertswiss","Une superbe application simple et très utile. Malheureusement pas assez de publicité pour celle-ci dommage...","5"
"117","Alertswiss","Es wäre toll wenn ich dieses App mit meinen Notfall App verknüpfen könnte, so müsste ich wichtige Adressen nicht wiederholen und wäre mit meinen wichtigen Informationen verbunden.","4"
"118","Alertswiss","Cette application n’est pas assez connue, je ne le découvre qu‘aujourd’hui par hasard. Il faudrait mieux le faire connaître assez régulièrement, par exemple à travers les médias comme par exemple la TV Suisse ou radios pendant les forts taux d’écoutes (TJ, Forum, etc.).","3"
"119","Alertswiss","Weil die App nur selten gebraucht wird.. wurde sie bei mir automatisch ausgelagert und so bekam ich keine Notfallmeldungen mehr, dachte aber ich bekäme sie noch..","4"
"120","Alertswiss","Eine sehr sinnvolle und wichtige App  Insbesondere darum, weil ja die Klassischen Telefonbücher quasi abgeschafft wurden. ((Bedeutung Sirenenalarm letzte Seiten)  Sehr gut finde ich das die Alarmierung (Push) nach Region/Standort gewählt werden kann. Auch der Integrierte Notfallplan macht Sinn. Ich persönlich habe zwar Bedenken wegen des Datenschutzes.  Ich hoffe das weiter innovativ an der App weitergearbeitet wird,  denn ich wünschte mir das in Zukunft die App auch im Darkthema geben wird (Akkuleistung). Auch währe es Sinnvoll in der App sämtliche Notfallnummern zu integrieren.  Im ganzen eine Lobenswerte und gut durchdachte App.  👍👍  Danke.","4"
"121","Alertswiss","Eigentlich mag ich die App sehr, aber man sollte die Sprache in der App ändern können. Besten Dank im Voraus!","4"
"122","Alertswiss","Die App finde ich echt sinnvoll, nur das permanente tracking kostet Akku und müste nicht sein. Beim verwenden der App kann mans ja noch erlauben lassen. Zudem bin ich irgendwie besorgt, um die Schweiz, weil es auf einmal eine Notfall App gibt. Muss ich mir nun sorgen machen?","4"
"123","Alertswiss","Leider hört bei mir das Laden des Apps auf, wenn ich den Balken Pushaktivitäten drücken muss. Dann dreht es und dreht es. Somit funktioniert das App bei mir nicht!","1"
"124","Alertswiss","Coole App, Design und feeling passt. Push in den letzten Tagen hat funktioniert.","5"
"125","Alertswiss","Wieso braucht die App mehr Berechtigungen Alls whatsapp und Facebook zusammen. ?? Da kann ich ja gleich mein Handy dem Programmierer in die Hand geben ist einfacher. Und sehe erst noch was er so alles anschaut","1"
"126","Alertswiss","Beim Aktivieren der Pushnachrichten hängts ewigs, drum auch gleich wieder deinstalliert. Wenn etwas ist, schickt der Bund eh eine SMS an Alle, dazu braucht es wirklich keine App.","1"
"127","Alertswiss","Liebe Programmierer, es gibt Leute, die ihr iPad im Landscape-Modus, also quer, halten. Apple legt Programmierern nahe, jede Ausrichtung des Bildschirms zu unterstützen.  Das Positions-Tracking muss auch nicht sein.","1"
"128","Alertswiss","Je suis à Coppet (Vaud) et lorsque j'affiche la notification sous emplacement actuel, ça m'affiche: Argovie  Un soucis?","4"
"129","Alertswiss","Das App müsste eingerichtet werden, aber das funktioniert gar nicht. Also ein nutzloses App.","1"
"130","Alertswiss","Installation nich gelungen (ios12.0.1): Zugriff auf Standort kann der App nicht erlaubt werden in den Einstellungen (Einstellungs-Punkt inaktiv) und App kann sich Pushnachrichten-Erlaubnis nicht holen (lädt endlos).","1"
"131","Alertswiss","Complementaire aux sirenes et radio avant le jour du jugement dernier","5"
"132","Alertswiss","Push Benachrichtigungen können beim iPhone X nicht aktiviert werden! Dann muss im Hintergrund immer das Suchtracking laufen was ein no go ist. Installiert und als untauglich wieder entfernt. Diese App passt irgendwie zum Zustand des Bundes!!","1"
"133","Alertswiss","Sehr einfach aufzusetzen und gut gestaltet. Nützlich ist der Service sowieso!","5"
"134","Alertswiss","Alles in allem eine sehr gute App, aber wäre super, wenn man die Sprache auswählen könnte und diese nicht einfach von den Systemeinstellungen übernommen wird.","5"
"135","Alertswiss","Une version Apple Watch en plus pour permettre un accès en toute situation","5"
"136","Alertswiss","100MB Speicherplatz für so eine simple und selten benutzte (und nützliche) App?! Das ist ein Designfehler; das Ding sollte auf jedem Gerät Platz haben und schlank programmiert sein.","1"
"137","Alertswiss","Push aktivierung nicht möglich beim iPhone XS","1"
"138","Alertswiss","Application bloquée avant même la fin de la configuration des autorisations!","1"
"139","Alertswiss","Congratulation to the government for this great initiative! 💪🏼","5"
"140","Alertswiss","Übersichtlich und zweckdienlich","5"
"141","Alertswiss","App muss für da iPhone X aktualisiert Wernern, letztes Update liegt auch lange zurück","4"
"142","Alertswiss","Findich als Schwiizet würklicg guet! Was wott mer meh als in (relative) Gefahresituatione informiert zwerde?  Danke an Bund!","5"
"143","Alertswiss","Endlich mit Push-Benachrichtigungen und Meldungsübersicht in der App.","5"
"144","Alertswiss","Covid Indoktrination gehört keinesfalls hierher, weil weder eine Pandemie noch eine grosse Gefahrenlage existiert. 99% der Beölkerung ist nicht bedroht!","1"
"145","Alertswiss","Quelle app’ inutile! Jamais reçu le moindre push concernant accidents ou bouchons!!!  Ca fait plus d’une heure qu’on est bloqué à Morges et on ne sait pas pourquoi...  Bravo les infos suisses!","2"
"146","Alertswiss","Les alertes c’est très bien mais elles ne sont pas dans les langues nationales !  Si je suis à Berne et qu’il y a un problème grave je reçois une alerte en allemand que je ne comprends pas...","3"
"147","Alertswiss","App bleibt hängen bei der Aktivierung der Push Nachrichten","1"
"148","Alertswiss","Ich installiere keine App die im Hintergrung dauernd meine Position tracken will. Schade. Ohne das dauernde Tracking lässt sich die App nicht benutzen.","1"
"149","Alertswiss","..","5"
"150","Alertswiss","Hätte erwartet dass der Sirenentest angekündigt wird. Nicht mal unter Current issues ist etwas aufgeführt ausser irgendwelchen Blog-Beiträgen.","1"
"151","Alertswiss","Wäre schön wenn die App bei (Natur) Katastrophen Alarm geben könnte oder auch bei Kindesentführung Mitteilungen schicken würde. Also liebe Entwickler - Bitte weiter daran arbeiten, dann kommt’s gut !","3"
"152","Alertswiss","Gute Erklärungen . Besten Dank","5"
"153","Alertswiss","Macht es endlich iphoneX tauglich. Push meldungen währen wünschenswert. Sonst bringt das nichts. Habe unterwegs kein ukw radio dabei...","2"
"154","Alertswiss","L’application n’est même pas adaptée au format d’écran de l’iPhone X ...","1"
"155","Alertswiss","Die App bitte auch auf Deutsch und nicht nur Französisch!!!","2"
"156","Alertswiss","Die App stürzt jeweils ab, wenn man beim Notfallplan einen Angehörigen aus dem Adressbuch hinzufügen will. Die Idee dahinter ist gut, aber die App entwicklungsfähig.","2"
"157","Alertswiss","Dieses App suggeriert alleine durch seinen Namen (Alert) , dass darin in einem Ernstfall Informationen über ein Ereignis ersichtlich sind oder man gar mittels Push-Meldungen darüber informiert wird. Dem ist NICHT so. Es handelt sich um ein rein passives statisches Informations-App. Deshalb ist es im App-Store auch unter Nachschlagewerk aufgeführt. Nur wer sich die Mühe macht, die FAQ-Einträge zu lesen erfährt, dass darin erst KÜNFTIG auch aktuelle Warnungen, Alarmierungen und Informationen zu finden sein werden. Meiner Meinung nach ziemlich verantwortungslos, als reine Übersicht jedoch gut gemacht","1"
"158","Alertswiss","If the device language is set to english, the app appears in italian. Please add an app-language setting or, preferably, add an english translation for the UI (our international residents / expats should remain safe as well)","2"
"159","Alertswiss","Dommage de ne pas pouvoir changer la langue dans l'appli (en allemand par défaut chez moi).","2"
"160","Alertswiss","funktioniert erst ab Version 7.1 und höher. Toll.  Also,  ihr technischen Grufties mit funktionierenden alten Mobilknochen, Version 6.1 und tiefer , werft endlich eure antiken Werkzeuge weg und kauft halbjährlich das neueste samrtphone. Die Katastrophe findet nur für moderne Technikfreaks statt. Wann schnallt ihr das endlich ?","1"
"161","Alertswiss","👍","4"
"162","Alertswiss","Gute Idee, aber noch Verbesserungspotenzial bezüglich Sharing der Informationen zwischen Familienmitgliedern und anderen Geräten, da man aktuell die Infos auf jedem Gerät separat eingeben muss.","2"
"163","Alertswiss","Eine sehr schöne App! Von den Behörden hätte ich etwas anderes erwartet, aber diese App ist vom Design wirklich top! Der Film bei dem Notfallplan ist auch super! Alles schön mit smoothen Übergängen, eine der besten Apps der Behörden. 👍🔝","5"
"164","Alertswiss","Die Informationen, welche in dieser App hinterlegt sind, könnten auch im Internet stehen (und stehen da wohl auch irgendwo). Dafür braucht es keine App. Was der Name Alertswiss aber als Erwartungshaltung fördert ist, dass man sofort und im Push-Verfahren Informationen erhält, wenn eine Katastrophe passiert ist oder eine solche kurz bevor steht. Leider findet aber genau das nicht statt! Erwartet hätte ich, das bspw. Der Sirenen-Testalarm vom Mittwoch, 04.02.2015 mit einer Push-Info als Test-Alarm angekündigt würde. Und? Nichts passiert! Sei nicht das Ziele dieser App, hat's geheissen. Schade. Dann kann ich sie auch getrost wieder löschen...","2"
"165","Alertswiss","Très bonne app","5"
"166","Alertswiss","Plein de bonnes infos, j'espère n'en avoir jamais besoin ^^ Dommage de lui avoir donné un nom anglais.","4"
"167","Alertswiss","Ich finde diese App sehr übersichtlich und allgemein verständlich geschrieben!! Für jeden Bürger mit Smartphone eine Pflicht😉","5"
"168","Alertswiss","Ouais... bon... c'est de l'info mais je préfère garder mon espace libre pour y mettre des choses plus agréables. De toutes façons, travaillant dans les secours, les premiers à nous emm... dans le chaos, ce sont ceux qui auront tout compris avec des applications de cet acabit. Seuls les paranos survivent...","2"
"1","Afad Acil Cagri","Uygulama faydalı olabilir ancak herkes iOS 13.0 üzeri cihaza sahip değil. Böyle bir uygulamanın diğer uygulamalarda olduğu gibi zorunlu sürüm numarası düşük olmalı. iphone 6 gibi bir cihaza indirilememesi kötü","2"
"2","Afad Acil Cagri","Aşağıdaki özellikler acilen eklenmeli “mış” gibi bir acil durum uygulaması olmaması için.   1. Deprem anında GSM ve internet olmadığı durumlarda enkaz altındaki kişiler ile iletişim kurabilmek için Bridgefy SDK benzeri Bluetooth üzerinden “Mesh” iletişim kurabilme.  2. Bluetooth fonksiyonu kullanarak yayın yapabilme, akıllı saatlerde kaybolan telefonu bulma fonksiyonuna benzer uzaklık yakınlık ölçme başlatma (sıcak soğuk oyunu benzeri, uzaktan alarm da çaldırabilir arama kurtarmacılar, telefon kazazedenin yakınında oluyor genelde)  3. SMS ile koordinat gönderebilme.   4. Telsizden iletmek üzere Mors kodu seslendirme ve gelen mors kodunu yazıya çevirme.  5. Aile üyelerini TC kimlik No ile teyidi şartı ile önceden verilecek onayla afet anında buluşmasını sağlamak için mevcut anlık konumlarını haritada gösterme. Bazı özellikler afet ilanı sonrası açılabilir suistimal edilmemesi için.   Geliştirme sürecinde başarılar dilerim, önerdiğim tüm özellikleri yapan çeşitli örnek uygulamalar mevcut, ama tek bir uygulamada yapan görmedim.  Her türlü teknolojik desteğe hazırız. Saygılar.","3"
"3","Afad Acil Cagri","Telefonum internete bağlı ama sürekli acil yardım internetine baklanma uyarısı veriyor ve acil yardım internetinede bağlanmıyor düzeltilmesi lazım internet bağlantım var ama toplanma bölgem çıkmıyor bu uyarıdan dolayı","3"
"4","Afad Acil Cagri","Sanırım iOS 13 yükleyecek telefonu olmayan, daha eskisini almak zorunda kalanların acil iletişim hakkı da olmasın, kalan sağlar bizimdir gibi bir mantık.. Nedir bu? Bu kadar önemli bir uygulamaya işletim versiyonu kısıtı koymak nasıl bir zulümdür? Yazık!..","1"
"5","Afad Acil Cagri","Güzel düşünülmüş bir uygulama ama en büyük eksiği olası bir afet durumunda zaten Telekom operatörleri çalışmadığı için olası afetin ilk bi kaç günü bir işe yaramayacak uygulama. Ülkemiz afet bölgesi ve Sel Deprem ve türevi afetlerde gördükki Tüm operatörlerimiz sınıfta kaldı hiç birinin interneti Çekmedi doğru düzgün. Önce bunların düzeltilmesi lazım ki uygulama hayat kurtarabilsin. Saydığım nedenden ötürü  Şu an ki haliyle sadece yüklü miktarda para harcanmış boş bir uygulama.","4"
"6","Afad Acil Cagri","Dağın başında mahsur kaldığımızda internet nasıl çekecekte bu uygulamadan acil yardım isteyeceğiz ? İnternetsizde çalışması gerekirdi. Hiç iyi olmamış bu yönü","1"
"7","Afad Acil Cagri","Biraz iyileştirme yapın uygulama şuanda bile berbat çalışıyor. İnternete bağlı olduğu halde interneti kontrol et diyor.Telefon numarası kayıt yapılamıyor hata veriyor.Yani anlıyacağınız şimdiden böyle yapıyorsa herhangi bi durumda ki rezilliğe bakın!","1"
"8","Afad Acil Cagri","iPhone 6lar indiremiyor güncellemeden dolayı. Her telefonun kullanması lazım.","1"
"9","Afad Acil Cagri","Uygulama güzel düşünülmüş fakat 6 Şubat depreminin ilk gününde yoğunluktan uygulamaya giriş yapamadım. Asıl önemli olan böyle felaket anlarında bu uygulamaya girebilmek. Bize lazım olan anda giremeyeceksek ne anlamı var? Altyapı güçlendirmesi yapılıp yoğunluğu kaldırabilecek bir uygulama çıkartmanızı rica ediyorum","3"
"10","Afad Acil Cagri","Hiç bir şekilde internete bağlanmıyor. Ne mobil veri ne de wifi. Böyle önemli bir uygulamanın eksiksiz çalışması gerekli!","1"
"11","Afad Acil Cagri","Uygulama ne hücresel ne de wifi ile çalışmıyor. Acil internet ağı da dahil hiçbir bağlantıyı göremiyor.","1"
"12","Afad Acil Cagri","• App Store’da bu uygulamadan başka bir de eAfad uygulaması var. Bunların birleştirilmesi faydalı olur. İki uygulamada da AFAD’ın sadece ilk harfinin büyük olması da düzeltilmeli. • Yorumlar dikkate alınmalı ve bu doğrultuda uygulama iyileştirilmeli. Bluetooth desteği ve benzeri faydalı öneriler yapılmış. Uygulamada bu özellik yoksa ve daha önce önerilmediyse ben de alarm ya da benzeri bir sesle yardım isteme özelliği öneriyorum. Bilhassa enkaz altında kullanılabilir. • İlk açışta uygulamanın nasıl kullanılacağını gösteren ekranda Sonraki ve Geç seçeneklerine ekran okuyucu (VoiceOver) ile erişebildim ancak uygulamanın nasıl kullanılacağını gösteren içeriği inceleyemedim. Kullandıkça daha fazla problemle karşılaşmamayı umuyorum. Körler için sesli betimleme, altyazı ve işaret dili, Arapça ve Kürtçe gibi farklı dillerde içerikler sunulmalı.","4"
